,asin,position,keyword,category_id,price,title,rating,currency,is_prime,best_seller,price_upper,is_sponsored,manufacturer,sales_volume,pricing_count,reviews_count,is_amazons_choice,price_strikethrough,shipping_information,pos,rel_pos,url,url_image,source,page,min_revenue,discount,discount_rate
1843,B0BPSCB8X3,117,violin,11968961,35.0,New 4/4 Violin Bow Baroque Bows Ebony Frog Brazilwood Black Bow hair Straight,5.0,USD,True,False,35.0,False,,,1,4,False,,"FREE delivery Thu, Jul 11",22.0,,https://www.amazon.com/dp/B0BPSCB8X3,https://m.media-amazon.com/images/I/41r7ZrDMhkL._AC_UL320_.jpg,organic,5,140.0,0.0,0.0
2243,B0C9KFV6KV,133,moissanite,7454898011,139.99,"925 Sterling Silver White Moissanite and White Lab Grown Diamond Tennis Bracelet For Women (3.24 Cttw, Heart Shape 6X6MM, Fully Adjustable Up to 9 Inches)",5.0,USD,True,False,139.99,False,,,1,1,False,0.0,FREE delivery,38.0,,https://www.amazon.com/dp/B0C9KFV6KV,https://m.media-amazon.com/images/I/61GL85QfLaL._AC_UL320_.jpg,organic,3,139.99,0.0,0.0
2952,B0CXM1VDS6,158,moissanite,7454927011,69.99,"Radiant and Marquise Cut Moissanite Pendant Necklace, 3cttw D Color Lab Created Diamond, Sterling Silver Platinum Plated Dainty Pendant for Women Girlfriend Jewelry Gifts",4.5,USD,True,False,69.99,False,,,1,2,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",15.0,,https://www.amazon.com/dp/B0CXM1VDS6,https://m.media-amazon.com/images/I/613B5jo+AUL._AC_UL320_.jpg,organic,4,139.98,0.0,0.0
3086,B0CZY1HQMD,5,moissanite,7454898011,69.99,"925 Sterling Silver Moissanite Bracelet for Women,1CT D Color VVS1 Diamond Bangle Bracelet with GRA Certificate Perfect Jewelry Gifts",3.5,USD,True,False,69.99,False,,,1,2,False,0.0,"FREE delivery Thu, Jul 11",5.0,,https://www.amazon.com/dp/B0CZY1HQMD,https://m.media-amazon.com/images/I/61JNLGjDARL._AC_UL320_.jpg,organic,1,139.98,0.0,0.0
1416,B09TTV9595,195; 301,solid gold,7454898011,19.99,925 Sterling Silver 14K Gold Plated Italian Solid Adjustable Infinity Slider Bracelet Comes With Gift Box for Women - Made in Italy,4.4,USD,True,False,19.99,False,,,1,7,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",7.0,,https://www.amazon.com/dp/B09TTV9595,https://m.media-amazon.com/images/I/61T-yOU1XdL._AC_UL320_.jpg,organic,5,139.93,0.0,0.0
926,B087XWC1KW,125,cubic zirconia,7454898011,13.99,18K White Gold Plated Round Cut Rainbow Cubic Zirconia Bangle Bracelet For Women Comes Gift Box,3.8,USD,True,False,13.99,False,,,1,10,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",30.0,,https://www.amazon.com/dp/B087XWC1KW,https://m.media-amazon.com/images/I/71xwElj6LaL._AC_UL320_.jpg,organic,3,139.9,0.0,0.0
1563,B0B53GR68K,309,amethyst,7454898011,13.99,Natural Crystals and Gemstones Infinity Charm Bracelet for Women Worry Stone Beaded Friendship Bracelets Adjustable,3.6,USD,True,False,13.99,False,,,1,10,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",22.0,,https://www.amazon.com/dp/B0B53GR68K,https://m.media-amazon.com/images/I/61SB9etd1bL._AC_UL320_.jpg,organic,7,139.9,0.0,0.0
1931,B0BVQZ3NHR,169,amethyst,7454898011,13.99,"Hummingbird Gifts for Women Girls, Hummingbird Bracelet Necklace Jewelry, Hummingbird Charm Jewelry Gifts with Gift Box, Meaning Card",0.0,USD,True,False,13.99,False,,,1,10,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",26.0,,https://www.amazon.com/dp/B0BVQZ3NHR,https://m.media-amazon.com/images/I/71dzMRMDj2L._AC_UL320_.jpg,organic,4,139.9,0.0,0.0
2074,B0C1VHZ64C,293,birthstone,7454898011,9.99,Birthstone Crystal Beads Bracelets Healing Bracelets for Women Natural Stone Bracelet Anxiety Relief Bracelets Zodiac Month Bracelet for Birthday Gifts,4.3,USD,True,False,9.99,False,,,1,14,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",6.0,,https://www.amazon.com/dp/B0C1VHZ64C,https://m.media-amazon.com/images/I/51pxTqvVODL._AC_UL320_.jpg,organic,7,139.86,0.0,0.0
2771,B0CR45V4DH,304,sterling silver,7454898011,9.99,Gold Bracelets for Women Waterproof 14K Real Gold Plated Bracelet Stack Set for Women Dainty Snake Chain Bracelet Adjustable Cuban Link Bracelet for Women Fashion Cute Jewelry Set,4.1,USD,True,False,9.99,False,,,1,14,False,15.99,"FREE delivery Fri, Jul 12 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",17.0,,https://www.amazon.com/dp/B0CR45V4DH,https://m.media-amazon.com/images/I/51pzi32kBTL._AC_UL320_.jpg,organic,7,139.86,6.0,0.38
3141,B0D2CQKNS8,29; 12,moissanite,7454898011,69.89,Moissanite Bracelets for Women Mom 925 Sterling Silver 18K Gold Plated Dainty Double-layered Bangle Bracelet Christmas Valentine's day Birthday Jewelry Gift for Her,3.5,USD,True,False,69.89,False,,,1,2,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",30.0,,https://www.amazon.com/dp/B0D2CQKNS8,https://m.media-amazon.com/images/I/51fo9SDcjeL._AC_UL320_.jpg,organic,1,139.78,0.0,0.0
335,B00UCTXDIK,21; 42,violin,11968981,2.95,"Violin, 3/4 (VP-201",4.3,USD,True,False,2.95,False,,,1,47,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",22.0,,https://www.amazon.com/dp/B00UCTXDIK,https://m.media-amazon.com/images/I/715bxsMCx7L._AC_UL320_.jpg,organic,1,138.65,0.0,0.0
1660,B0BBP7LH9X,148,moissanite,7454898011,138.0,"18K Yellow Gold Plated Silver Simulated White Opal and White Moissanite and White Lab Grown Diamond Bracelet For Women (2.19 Cttw, Gemstone October Birthstone, Round Cabochon 4MM, 6.5, 7, 7.5 Inches)",5.0,USD,True,False,138.0,False,,,1,1,False,0.0,FREE delivery Jul 9 - 11,5.0,,https://www.amazon.com/dp/B0BBP7LH9X,https://m.media-amazon.com/images/I/61cM3Vwcw2L._AC_UL320_.jpg,organic,4,138.0,0.0,0.0
1906,B0BT8B1W4T,114,moissanite,7454927011,68.99,"18K Yellow Gold Plated Silver White Round Moissanite Cross Pendant Necklace (1.76 Cttw, with 18 Inch Silver Chain, 1 Inch)",5.0,USD,True,False,68.99,False,,,1,2,False,0.0,FREE delivery,19.0,,https://www.amazon.com/dp/B0BT8B1W4T,https://m.media-amazon.com/images/I/61+MltrPX7L._AC_UL320_.jpg,organic,3,137.98,0.0,0.0
2774,B0CR5VK2KV,24,moissanite,7454898011,45.99,"Moissanite Link Bracelet, 0.9cttw D Color 18K Gold Plated Sterling Silver Solitaire Delicate Precious Stylish Bracelet for Women Birthday Valentine's day Mother's day Gift",4.5,USD,True,False,45.99,False,,,1,3,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",25.0,,https://www.amazon.com/dp/B0CR5VK2KV,https://m.media-amazon.com/images/I/61CPqunuJRL._AC_UL320_.jpg,organic,1,137.97,0.0,0.0
3258,B0D6X5RG2Z,281,birthstone,7454898011,16.97,"Birthstone Charm for Charm Bracelet, 925 Sterling Silver Infinity Love Heart Bead Charm for Bracelet and Necklace, Happy Birthday Mother's day Christmas Jewelry Gifts for Women",4.8,USD,True,False,16.97,False,,,1,8,False,18.99,"FREE delivery Fri, Jul 12 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",42.0,,https://www.amazon.com/dp/B0D6X5RG2Z,https://m.media-amazon.com/images/I/61sAqwB6OdL._AC_UL320_.jpg,organic,6,135.76,2.02,0.11
2662,B0CNQ9GZ5K,260; 334,birthstone,7454898011,45.0,August Birthstone Heart Dangle Charm - Bracelet Charm Me & Moments Bracelets - Great Gift for Her - Sterling Silver with Spring Green Crystal - With Gift Box,3.4,USD,True,False,45.0,False,,,1,3,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Tomorrow, Jul 7",21.0,,https://www.amazon.com/dp/B0CNQ9GZ5K,https://m.media-amazon.com/images/I/61V45AFH8cL._AC_UL320_.jpg,organic,6,135.0,0.0,0.0
2722,B0CPXRM384,17,violin,11968961,44.99,Carbon Fiber Violin Bow 4/4 Full Size Carbon Fiber Stick Snakewood Frog Natural Horsehair for Violinists Fiddlers Teacher Student Professional,5.0,USD,True,False,44.99,False,,,1,3,False,,"FREE delivery Fri, Jul 12 Or fastest delivery Tue, Jul 9",18.0,,https://www.amazon.com/dp/B0CPXRM384,https://m.media-amazon.com/images/I/61lut5Sw9dL._AC_UL320_.jpg,organic,1,134.97,0.0,0.0
1920,B0BVBH2Y6F,283,moissanite,7454927011,66.99,Blue & White Moissanite Necklace 1CT D Color 18K Gold Plated 925 Sterling Silver Moissanite Dancing Pendant Floating Diamond Necklaces for Women Mothers Necklace,5.0,USD,False,False,66.99,False,,,1,2,False,0.0,FREE delivery Jul 17 - 24 Or fastest delivery Jul 16 - 19,44.0,,https://www.amazon.com/dp/B0BVBH2Y6F,https://m.media-amazon.com/images/I/61C3NF27K4L._AC_UL320_.jpg,organic,6,133.98,0.0,0.0
1728,B0BGJ95Z9C,50,amethyst,7454898011,14.88,"Sympathy Gift for Loss of Loved One, Healing Amethyst Bead Bracelet with Angel Heart Charm, Memorial Bereavement Grief Jewelry with Card and Gift Box",4.3,USD,True,False,14.88,False,,,1,9,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",3.0,,https://www.amazon.com/dp/B0BGJ95Z9C,https://m.media-amazon.com/images/I/71rLoNQJppL._AC_UL320_.jpg,organic,2,133.92,0.0,0.0
2658,B0CNQ55P3T,80,moissanite,7454898011,132.0,Silver 925 Original Total 5 Carat Round Brilliant Cut Diamond Test All D Color Moissanite Bangle 18cm for Women Men Wedding Fine Jewelry,1.0,USD,False,False,132.0,False,,,1,1,False,0.0,FREE delivery Jul 22 - 30,33.0,,https://www.amazon.com/dp/B0CNQ55P3T,https://m.media-amazon.com/images/I/417ZsvNfo3L._AC_UL320_.jpg,organic,2,132.0,0.0,0.0
2499,B0CJNP98K2,278,birthstone,7454898011,21.99,Birthstones Bracelet with 3 Heart Birth Stones 925 Sterling Silver Cross Faith Chain Bracelets for Women Girls Mom,5.0,USD,True,False,21.99,False,,,1,6,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",39.0,,https://www.amazon.com/dp/B0CJNP98K2,https://m.media-amazon.com/images/I/61XDzaaKpwL._AC_UL320_.jpg,organic,6,131.94,0.0,0.0
2142,B0C49NNZGC,78,violin,11968991,11.99,"Liquid Rosin Violin Rosin, Dustless Rosin for Violin, Viola, Cello, 1.02 oz/30 ml",4.3,USD,True,False,11.99,False,,,1,11,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",7.0,,https://www.amazon.com/dp/B0C49NNZGC,https://m.media-amazon.com/images/I/51MJGq0VngL._AC_UL320_.jpg,organic,4,131.89,0.0,0.0
1347,B09NQHXH1M,115; 153,violin,11968981,10.95,"Color Coded Violin Fretboard Note Chart, Learn to Play Violin and Music Theory, Suitable for all Levels, Made in USA",3.6,USD,True,False,10.95,False,,,1,12,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Sun, Jul 7",20.0,,https://www.amazon.com/dp/B09NQHXH1M,https://m.media-amazon.com/images/I/61dXNZoOKHL._AC_UL320_.jpg,organic,5,131.4,0.0,0.0
2352,B0CCX6SBR8,149,violin,11968951,129.99,Gator Cases Gator Adagio Series EPS Lightweight Case for 4/4 Sized Violin Bag (GL-VIOLIN44-23),5.0,USD,True,False,129.99,False,,,1,1,False,,"FREE delivery Wed, Jul 10",6.0,,https://www.amazon.com/dp/B0CCX6SBR8,https://m.media-amazon.com/images/I/91DXW4k4Z3L._AC_UL320_.jpg,organic,7,129.99,0.0,0.0
3206,B0D4MLP27P,217,moissanite,7454898011,129.99,"925 Sterling Silver White Moissanites Tennis Bracelet for Women (6.00 Cttw, Color G-H, Round 3MM, 7.25 inch)",5.0,USD,True,False,129.99,False,,,1,1,False,0.0,"FREE delivery Thu, Jul 11",26.0,,https://www.amazon.com/dp/B0D4MLP27P,https://m.media-amazon.com/images/I/61CDS+G8EkL._AC_UL320_.jpg,organic,5,129.99,0.0,0.0
2980,B0CY87JKTC,114,gold plated,7454898011,12.99,Bracelets for Women Trendy Bangle Bracelets Non Tarnish Adjustable Dainty Bracelets for Women Bracelets Fashion Bracelets,4.4,USD,True,False,12.99,False,,,1,10,False,14.99,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",31.0,,https://www.amazon.com/dp/B0CY87JKTC,https://m.media-amazon.com/images/I/61IKKpAaazL._AC_UL320_.jpg,organic,3,129.9,2.0,0.13
2735,B0CQ7Z2JCJ,147,cubic zirconia,7454898011,12.99,Classic Tennis Bracelet |18K Gold Plated 3.0 Cubic Zirconia Gold Bracelet for Women and Men,4.2,USD,True,False,12.99,False,,,1,10,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",4.0,,https://www.amazon.com/dp/B0CQ7Z2JCJ,https://m.media-amazon.com/images/I/61wq2fl2gkL._AC_UL320_.jpg,organic,4,129.9,0.0,0.0
2862,B0CT58H5YG,293,cubic zirconia,7454898011,12.99,BOLAGTIER Gold Plated Bracelet with Cubic Zirconia Stones Stainless Steel Bangle Minimalist Cuff Love Charm Bracelets for Women,3.7,USD,True,False,12.99,False,,,1,10,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",6.0,,https://www.amazon.com/dp/B0CT58H5YG,https://m.media-amazon.com/images/I/51gF17UEDfL._AC_UL320_.jpg,organic,7,129.9,0.0,0.0
2280,B0CBK6JX38,47; 55,amethyst,7454898011,14.39,2MM Petite Natural Gemstones Bead 925 Sterling Silver Minimalist 6.5 to 7.5 Inch Adjustable Bracelet Birthstone Jewelry for Women or Teens,3.8,USD,True,False,14.39,False,,,1,9,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",48.0,,https://www.amazon.com/dp/B0CBK6JX38,https://m.media-amazon.com/images/I/51lQLTT9i8L._AC_UL320_.jpg,organic,1,129.51,0.0,0.0
2284,B0CBK8H5J8,242,sterling silver,7454898011,14.39,2MM Petite Natural Gemstones Bead 925 Sterling Silver Minimalist 6.5 to 7.5 Inch Adjustable Bracelet Birthstone Jewelry for Women or Teens,3.8,USD,True,False,14.39,False,,,1,9,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",3.0,,https://www.amazon.com/dp/B0CBK8H5J8,https://m.media-amazon.com/images/I/51RTZCKJnmL._AC_UL320_.jpg,organic,6,129.51,0.0,0.0
2643,B0CNCHC68V,114,violin,11968951,129.0,Violin case 4/4 full size Composite Carbon Fiber Hard case Strong handle Back-Straps Soft padding (black),5.0,USD,True,False,129.0,False,,,1,1,False,,"FREE delivery Wed, Jul 10",19.0,,https://www.amazon.com/dp/B0CNCHC68V,https://m.media-amazon.com/images/I/71WVP9+vDjL._AC_UL320_.jpg,organic,5,129.0,0.0,0.0
3038,B0CZ3KQG2Y,23,moissanite,7454898011,42.99,"Moissanite Solitaire Cuff Bangle, 0.5ct D Color Lab Created Diamond Bracelet fit 7"" Below Wrist, 18K Gold Plated Silver Bracelet for Women or Girlfriend Birthday Jewelry Gifts",4.4,USD,True,False,42.99,False,,,1,3,False,0.0,"FREE delivery Thu, Jul 11",23.0,,https://www.amazon.com/dp/B0CZ3KQG2Y,https://m.media-amazon.com/images/I/51uTS1LLCcL._AC_UL320_.jpg,organic,1,128.97,0.0,0.0
2936,B0CX53HM8V,184,moissanite,7454927011,42.99,"Horseshoe Necklace 925 Stelring Silver Channel Set Moissanite Horse Shoe Pendant with 18"" Chain Lucky Jewelry for Women",4.2,USD,True,False,42.99,False,,,1,3,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",41.0,,https://www.amazon.com/dp/B0CX53HM8V,https://m.media-amazon.com/images/I/612ouerw4PL._AC_UL320_.jpg,organic,4,128.97,0.0,0.0
550,B0777L66LP,182,amethyst,7454898011,63.99,7.36ct. Natural Amethyst White Gold Plated 925 Sterling Silver Leaf 6.75 to 8.25 Inch Adjustable Bracelet,5.0,USD,True,False,63.99,False,,,1,2,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",39.0,,https://www.amazon.com/dp/B0777L66LP,https://m.media-amazon.com/images/I/61QqbQzQ97L._AC_UL320_.jpg,organic,4,127.98,0.0,0.0
913,B0861YCQ5R,306,cubic zirconia,7454898011,15.99,Stainless Steel Open Cuff Bangle CZ Bead Bracelet for Women & Girls,3.1,USD,True,False,15.99,False,,,1,8,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by Amazon",19.0,,https://www.amazon.com/dp/B0861YCQ5R,https://m.media-amazon.com/images/I/61+fHdqVctL._AC_UL320_.jpg,organic,7,127.92,0.0,0.0
948,B08BFGLGRG,280,sterling silver,7454898011,13.99,Butterfly Charm 925 Sterling Silver Animal Charm Turtle Charm Rabbit Charm Swan Charm Dragonfly Charm for Pandora Charm Bracelet,4.3,USD,True,False,13.99,False,,,1,9,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",41.0,,https://www.amazon.com/dp/B08BFGLGRG,https://m.media-amazon.com/images/I/51RcRgYVDhL._AC_UL320_.jpg,organic,6,125.91,0.0,0.0
1049,B08PCNWJ9C,94,violin,11969001,8.99,Violin Shoulder Rest for 1/2 Size with Soft Foam Pad and Collapsible Silicone Gel Feet Perfect for Beginners and Professionals Blue,3.6,USD,True,False,8.99,False,,,1,14,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Overnight 4 AM - 8 AM",23.0,,https://www.amazon.com/dp/B08PCNWJ9C,https://m.media-amazon.com/images/I/41eVCrY+BML._AC_UL320_.jpg,organic,4,125.86,0.0,0.0
1987,B0BYJ7Q1HY,189,sterling silver,7454898011,6.99,GOINEVA Zodiac Sign Sign Charms 925 Sterling Silver Charms 12 Horoscope Constellation Charm for Bracelet & Necklace Birthday Gifts for Friends Sister,4.4,USD,True,False,6.99,False,,,1,18,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",46.0,,https://www.amazon.com/dp/B0BYJ7Q1HY,https://m.media-amazon.com/images/I/51U8SoC0vFL._AC_UL320_.jpg,organic,4,125.82,0.0,0.0
1110,B08ZK5FVDH,213,gold plated,7454898011,5.99,14K Gold Plated Cute Fruit Basket Bracelet Charm for Women Girls Sweet Topical Pineapple Cherry Grape CZ Crystal Beach Bracelet Chain,4.1,USD,True,False,5.99,False,,,1,21,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by Amazon",22.0,,https://www.amazon.com/dp/B08ZK5FVDH,https://m.media-amazon.com/images/I/51wFhnTJHeL._AC_UL320_.jpg,organic,5,125.79,0.0,0.0
481,B06XDX9TNG,332,birthstone,7454898011,13.95,Stainless Steel 18k Gold Birthstones Charm for Italian Charm Bracelets 9mm,4.2,USD,False,False,13.95,False,,,1,9,False,0.0,"$5 delivery Thu, Jul 11",45.0,,https://www.amazon.com/dp/B06XDX9TNG,https://m.media-amazon.com/images/I/51bdkbgo6FL._AC_UL320_.jpg,organic,7,125.55,0.0,0.0
2465,B0CHZ83FHM,137; 149,moissanite,7454898011,124.99,"18K Yellow Gold Plated Silver Link Chain White Moissanite Bracelet For Women (1.47 Cttw, 6.6MM Width, Fully Adjustable Up to 8.25 Inch)",5.0,USD,True,False,124.99,False,,,1,1,False,0.0,FREE delivery,42.0,,https://www.amazon.com/dp/B0CHZ83FHM,https://m.media-amazon.com/images/I/71TGX6pA3cL._AC_UL320_.jpg,organic,3,124.99,0.0,0.0
2682,B0CP2BM77P,275; 310,cubic zirconia,7454898011,24.99,3 Pcs Tennis Bracelets for Women 14K Gold Plated 5A Cubic Zirconia CZ Adjustable Slider Bracelet Aesthetic Jewelry Wedding Bride Christmas Gift Size 6.5-7.5 Inch with Gift Box,4.7,USD,True,False,24.99,False,,,1,5,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",36.0,,https://www.amazon.com/dp/B0CP2BM77P,https://m.media-amazon.com/images/I/71-qx7Ocx8L._AC_UL320_.jpg,organic,6,124.95,0.0,0.0
560,B077VQ5853,99,amethyst,7454898011,17.65,"Sterling Silver 7x5mm Oval Gemstone Open Link Fashion Bracelet, 7.5 Inch",4.3,USD,True,False,17.65,False,,,1,7,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",4.0,,https://www.amazon.com/dp/B077VQ5853,https://m.media-amazon.com/images/I/61UT1W1XnrL._AC_UL320_.jpg,organic,3,123.55,0.0,0.0
268,B009SGZPPC,82,violin,11968991,15.29,For / Viola for / Rosin Bernal Del / Bernardel Violin Rosin,5.0,USD,True,False,15.29,False,,,1,8,False,24.99,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",11.0,,https://www.amazon.com/dp/B009SGZPPC,https://m.media-amazon.com/images/I/91UAeQpG0aL._AC_UL320_.jpg,organic,4,122.32,9.7,0.39
2145,B0C4GQG4JV,195,moissanite,7454927011,121.0,"Certified Moissanite Diamond Eternity Pendant Necklace for Women In Gold Plated Silver - Circle of Life Necklace, D-VS1 Quality - With Silver Chain and Jewelry Box",4.0,USD,True,False,121.0,False,,,1,1,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Tomorrow, Jul 7",4.0,,https://www.amazon.com/dp/B0C4GQG4JV,https://m.media-amazon.com/images/I/71AaeV7ra8L._AC_UL320_.jpg,organic,5,121.0,0.0,0.0
79,B000F33XE2,156,violin,11969001,30.0,Guarneri 3/4-4/4 Violin Chinrest - Boxwood with Standard Bracket,4.8,USD,False,False,30.0,False,,,1,4,False,,"FREE delivery Wed, Jul 10",13.0,,https://www.amazon.com/dp/B000F33XE2,https://m.media-amazon.com/images/I/31P3DFRGKQL._AC_UL320_.jpg,organic,7,120.0,0.0,0.0
2353,B0CD1BWWJ6,31,violin,11968951,119.99,Hard Violin Case 4/4 Full Size Carbon Fiber Violin Box with reinforced carry handle Violin backpack with Back Straps (White),5.0,USD,True,False,119.99,False,,,1,1,False,,"FREE delivery Wed, Jul 10 Or fastest delivery Sun, Jul 7",8.0,,https://www.amazon.com/dp/B0CD1BWWJ6,https://m.media-amazon.com/images/I/61gi0FlCHdL._AC_UL320_.jpg,organic,2,119.99,0.0,0.0
2432,B0CGXY82B3,220,moissanite,7454898011,119.99,"925 2 Tone Sterling Silver White Moissanite and White Lab Grown Diamond Bracelet For Women (1.54 Cttw, Oval 8X6MM, 6.5/7/7.5 Inches, Made In Italy)",4.0,USD,True,False,119.99,False,,,1,1,False,0.0,FREE delivery Jul 9 - 11,29.0,,https://www.amazon.com/dp/B0CGXY82B3,https://m.media-amazon.com/images/I/61MvoUago4L._AC_UL320_.jpg,organic,5,119.99,0.0,0.0
1796,B0BN1GT5ZY,159; 276,moissanite,7454898011,119.98,"Solid 14K Gold Over 925 Silver Moissanite Evil Eye Bracelet for Women,Dainty Adjustable Evil Eye Charm Chain Bracelet,Fashion Christmas Jewelry Gift for Her",5.0,USD,False,False,119.98,False,,,1,1,False,0.0,FREE delivery Jul 17 - 29 Or fastest delivery Jul 16 - 19,16.0,,https://www.amazon.com/dp/B0BN1GT5ZY,https://m.media-amazon.com/images/I/41SAuZIocdL._AC_UL320_.jpg,organic,4,119.98,0.0,0.0
2635,B0CN3R4N85,138; 156,moissanite,7454898011,59.99,"18K Yellow Gold Plated Curb Link Chain White Moissanite Bracelet For Women (1.00 Cttw, Available In 6.5/7/7.5 Inch, With Safety Lock Clasp)",4.5,USD,True,False,59.99,False,,,1,2,False,0.0,FREE delivery,43.0,,https://www.amazon.com/dp/B0CN3R4N85,https://m.media-amazon.com/images/I/71Fi9vpd1TL._AC_UL320_.jpg,organic,3,119.98,0.0,0.0
1873,B0BRKVP1YY,328,moissanite,7454927011,59.99,"1/3 Carat(Cttw) Round Cut Lab Created Moissanite Diamond Starburst Pendant Chain Necklace for Womens in 14k Gold Plated 925 Sterling Silver 18"" Silver Chain,0.33 Cttw Color-G-H/Clarity- VVS1",4.0,USD,False,False,59.99,False,,,1,2,False,0.0,FREE delivery Jul 18 - 19,41.0,,https://www.amazon.com/dp/B0BRKVP1YY,https://m.media-amazon.com/images/I/61KpBfn5bNL._AC_UL320_.jpg,organic,7,119.98,0.0,0.0
2438,B0CH93ZM3K,100,solid gold,7454898011,39.99,"Solid 10k Gold Butterfly Microcharm, Tiny Cute Animal Charm Symbol with Clasp",5.0,USD,True,False,39.99,False,,,1,3,False,0.0,"FREE delivery Thu, Jul 11",4.0,,https://www.amazon.com/dp/B0CH93ZM3K,https://m.media-amazon.com/images/I/71SdvCJgd1L._AC_UL320_.jpg,organic,3,119.97,0.0,0.0
2503,B0CJR8ZSXP,35,moissanite,7454927011,39.99,"Little Forest Moissanite Choker Necklace, D-E Color Lab Simulated Diamond Pendant, 925 Sterling Silver Adjustable Chain with 18K White Gold Plated Jewelry Gift for Women",4.8,USD,True,False,39.99,False,,,1,3,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Mon, Jul 8",36.0,,https://www.amazon.com/dp/B0CJR8ZSXP,https://m.media-amazon.com/images/I/51h3DQyhVTL._AC_UL320_.jpg,organic,1,119.97,0.0,0.0
2963,B0CXT7MSDQ,10,moissanite,7454927011,29.99,"Three Stone Moissanite Pendant Necklace, D Color Lab Created Diamond Sterling Silver Platinum Plated Bezel Pendant for Women Mother's Day Valentines Day Birthday Jewelry Gift",4.7,USD,True,False,29.99,False,,,1,4,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",11.0,,https://www.amazon.com/dp/B0CXT7MSDQ,https://m.media-amazon.com/images/I/61qkLbG6w7L._AC_UL320_.jpg,organic,1,119.96,0.0,0.0
2387,B0CF938G4J,188,gold plated,7454898011,14.99,"Gold Chain Bracelets Set for Women 14K Gold Plated Link Chain Bracelets for Women 4Pcs&5Pcs Bracelets for Jewelry Gifts Women Adjustable 6.5""+2""",4.1,USD,True,False,14.99,False,,,1,8,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",45.0,,https://www.amazon.com/dp/B0CF938G4J,https://m.media-amazon.com/images/I/716QuZevKCL._AC_UL320_.jpg,organic,4,119.92,0.0,0.0
